pmid;cuis
22084131;"[""C0011900:2"",""C0023688:2"",""C0032743:2"",""C1261322:3"",""C1707689:1"",""C0205393:1"",""C0205423:1"",""C1306673:1"",""C0027361:1"",""C0876934:4"",""C0543488:1"",""C0442824:2"",""C0002045:1"",""C0001613:1"",""C0205147:3"",""C3810854:1"",""C1707520:1"",""C2926606:1"",""C1274040:1"",""C1704922:1"",""C0205087:1"",""C0162512:1"",""C0030705:7"",""C1948066:7"",""C1517586:1"",""C3272283:1"",""C1518422:1"",""C0439228:1"",""C1540677:1"",""C0035647:1"",""C0013080:5"",""C0086418:1"",""C0332282:1"",""C0580836:1"",""C0376558:4"",""C0242485:1"",""C0449719:1"",""C0002395:3"",""C0444930:1"",""C0456603:1"",""C0332183:5"",""C0001779:1"",""C0150103:1"",""C0231220:1"",""C0011065:1"",""C0442805:1"",""C0205219:3"",""C3475363:1"",""C1707478:1"",""C0494463:1"",""C0015576:1"",""C1524062:1"",""C0439234:1"",""C0002716:1"",""C0021430:1"",""C0006104:2"",""C0234621:2"",""C2348205:1"",""C0392747:1"",""C0087111:1"",""C2746065:2"",""C2603343:1"",""C0347980:2"",""C0205469:1"",""C2742211:3"",""C2931784:3"",""C0549177:1"",""C0027813:1"",""C0018017:1"",""C0449851:1"",""C0439792:2"",""C0231337:1"",""C0497327:1"",""C2828008:3"",""C0936012:1"",""C0007765:4""]"
24121962;"[""C0521390:1"",""C0444669:1"",""C0205452:2"",""C0016733:1"",""C0750484:1"",""C0456603:2"",""C0011900:1"",""C0237881:1"",""C0205147:1"",""C0205451:1"",""C1184145:3"",""C0028785:1"",""C1705242:2"",""C0027746:1"",""C0002395:1"",""C0085400:1"",""C1705760:1"",""C0205449:1"",""C1512888:1"",""C0205393:1"",""C0205276:1"",""C0205172:1"",""C1521970:2"",""C0178587:3"",""C2748208:2"",""C0439849:2"",""C1514917:1"",""C0449450:1"",""C0683325:1"",""C1704243:1"",""C0236642:1"",""C0243161:1"",""C0030705:1"",""C0694598:1"",""C0520511:2"",""C0001779:1"",""C0021044:1"",""C0175196:1"",""C0205210:1"",""C0205171:1"",""C0205450:1"",""C0038271:1"",""C0205469:5"",""C0004398:2"",""C2603343:1"",""C1846356:1"",""C0205419:3"",""C0205123:5"",""C2926606:1"",""C0376298:1"",""C0027882:2"",""C1706089:1"",""C0441833:2"",""C0004927:1"",""C0872146:1"",""C3538928:2"",""C0240735:1"",""C1522138:1"",""C2348205:2"",""C0684224:1"",""C0332149:1""]"
26049091;"[""C0449468:1"",""C1874451:1"",""C1521970:1"",""C0547044:1"",""C0205090:1"",""C0001811:1"",""C0002395:1"",""C0030705:1"",""C0441833:1"",""C0205266:1"",""C0497327:1"",""C2363430:1"",""C0026837:1"",""C0036043:1"",""C0027816:2"",""C2331118:1"",""C1281019:1"",""C0011109:1"",""C1273723:1"",""C0001792:1"",""C0524851:1"",""C0750492:1"",""C0439849:1"",""C0238767:1"",""C0004268:1"",""C3146223:2"",""C3828842:1"",""C0036591:1"",""C0013987:1"",""C0001779:1"",""C2603361:1"",""C0743559:1"",""C0597198:1"",""C0234421:1"",""C0686750:1"",""C1511790:1"",""C0205171:1"",""C0002622:1"",""C2945640:1"",""C0392756:1"",""C1274040:1"",""C2699787:1"",""C0242485:1"",""C1880371:1"",""C0678594:1"",""C2926606:1"",""C0004448:1"",""C2979880:1"",""C1511545:1"",""C0205147:1"",""C3540678:2"",""C0580836:1"",""C0805586:1"",""C0025260:1"",""C3161035:1""]"
26283879;"[""C0006104:2"",""C0687676:1"",""C0006560:1"",""C0441833:2"",""C0936012:1"",""C0021059:1"",""C0002395:1"",""C0205169:1"",""C1274040:1"",""C0001811:2"",""C1441604:1"",""C0021368:1"",""C1510835:2"",""C1079230:2"",""C2986479:2"",""C0237881:1"",""C0205210:3"",""C0033522:1"",""C0441889:1"",""C1280500:2"",""C0229671:2"",""C0027746:1"",""C0023981:1"",""C1705242:3"",""C0030705:5"",""C0549177:1"",""C0016884:1"",""C0439849:1"",""C0001779:2"",""C0332239:1"",""C1707478:1"",""C0449851:1"",""C0683213:1"",""C0542341:1"",""C0206116:7"",""C1518321:4"",""C0699748:2"",""C0599755:1"",""C0231337:1""]"
20101216;"[""C0021149:1"",""C1512571:1"",""C0302523:1"",""C0205225:1"",""C0021760:1"",""C0030705:1"",""C0041368:1"",""C0021368:1"",""C0205172:1"",""C0026809:4"",""C0870602:1"",""C1705285:1"",""C0008972:1"",""C0001779:1"",""C3538722:1"",""C1334112:1"",""C3161035:1"",""C0086418:1"",""C0085151:1"",""C1522492:1"",""C0299212:1"",""C0007090:2"",""C0000325:1"",""C0456962:1"",""C0860630:1"",""C0079189:1"",""C0005516:1"",""C0439231:1"",""C1523987:1"",""C0205250:3"",""C0021376:2"",""C0027361:1"",""C0600251:1"",""C0027651:1"",""C0580836:2"",""C0012634:1"",""C0002395:1"",""C3812195:1"",""C1518422:2"",""C0153633:1"",""C0348078:1"",""C0078939:1"",""C0079419:1"",""C0333348:2"",""C1883559:1"",""C0006104:2"",""C1521970:1"",""C0025936:1"",""C2986918:1"",""C0205238:1"",""C0596988:2"",""C0009488:1"",""C0006826:2"",""C0006118:1"",""C0220898:1"",""C3540698:1""]"
23674689;"[""C0025914:2"",""C0205280:1"",""C0001675:2"",""C0027882:1"",""C1883559:2"",""C1274040:1"",""C1418985:12"",""C1113654:1"",""C3247466:3"",""C0038952:2"",""C0521390:2"",""C0031437:2"",""C2598156:1"",""C2945687:2"",""C1517892:3"",""C2987487:1"",""C0019564:3"",""C0596142:1"",""C0205286:1"",""C1701901:2"",""C2700640:1"",""C1514485:4"",""C0085140:1"",""C0544461:2"",""C0596988:4"",""C1518294:1"",""C3844638:2"",""C0014406:1"",""C1292721:1"",""C1280500:1"",""C0870134:1"",""C0036588:1"",""C1527180:1"",""C1515655:1"",""C0282641:2"",""C1519720:1"",""C0006556:1"",""C0205419:5"",""C0870312:1"",""C0276496:1"",""C0035366:1"",""C0205263:3"",""C0026809:1"",""C0814002:2"",""C1518422:1"",""C0003315:1"",""C1705242:1"",""C0086418:2"",""C0348078:1"",""C0127400:2""]"
17937249;"[""C0439855:3"",""C0728831:1"",""C1551988:1"",""C0017399:1"",""C0027361:2"",""C0013113:1"",""C0332197:1"",""C1522602:1"",""C0178566:1"",""C0035647:2"",""C0871935:1"",""C0489844:2"",""C0679560:2"",""C0080103:1"",""C0030705:1"",""C0017337:1"",""C0021822:1"",""C0520510:2"",""C3854323:1"",""C0443172:1"",""C0087130:1"",""C0023676:1"",""C0012634:3"",""C0037455:1"",""C0681842:1"",""C0332272:2"",""C0449379:1"",""C2239453:1"",""C0750573:1"",""C0376415:1"",""C0241889:1"",""C1285573:1"",""C0205476:1"",""C2979880:1"",""C1524003:1"",""C0444502:1"",""C1707959:1"",""C0016884:1"",""C0494463:1""]"
14559955;"[""C3698592:1"",""C0205250:1"",""C0038454:1"",""C0220931:3"",""C0009460:1"",""C0028873:2"",""C0282440:1"",""C1519136:1"",""C0039401:1"",""C0424594:1"",""C1707689:1"",""C0439228:1"",""C3842586:1"",""C0001554:1"",""C1705938:1"",""C0439231:1"",""C0205494:1"",""C3829443:1"",""C0039403:1"",""C1511978:1"",""C3843708:1"",""C0442762:1"",""C0542341:1"",""C0449820:5"",""C1522492:1"",""C0475647:1"",""C3715024:1"",""C0002395:7"",""C0242642:1"",""C0680830:1"",""C0009462:1"",""C0086749:1"",""C0021629:2"",""C0332183:1"",""C1707478:1"",""C0496675:1"",""C2728259:1"",""C0243161:1"",""C0205172:1"",""C1272753:1"",""C1412940:1"",""C0497327:2"",""C2986411:1"",""C0441833:5"",""C0205388:1"",""C1551338:1"",""C0547044:2"",""C1442461:3"",""C0205547:2"",""C1442488:1"",""C1273869:1"",""C1705242:5"",""C0517226:2"",""C0205225:1"",""C1274040:1"",""C0233514:1"",""C0004927:4"",""C0018762:1"",""C0516981:4"",""C0011581:4"",""C0040607:1"",""C2347634:1"",""C0205195:1"",""C0679604:4"",""C0015259:3"",""C2699787:1"",""C0439849:1"",""C3843646:1"",""C0231170:1"",""C0221099:1"",""C0205177:1"",""C0702093:1"",""C0205421:1"",""C1521798:1"",""C1279889:2"",""C0332272:1"",""C0030705:16"",""C0184511:2"",""C0439857:1"",""C0870454:1"",""C0443288:1"",""C0085537:5"",""C3842590:1"",""C0009667:7"",""C0442519:1"",""C0449438:1"",""C0205245:1""]"
26867662;"[""C0333348:1"",""C0521390:1"",""C1269563:1"",""C0725066:1"",""C0002395:1"",""C0026769:1"",""C0027765:1"",""C1521761:1"",""C1879652:1"",""C0027908:1"",""C3714584:1"",""C0205263:1"",""C0524851:1"",""C1636779:1"",""C0439064:2"",""C0564461:1"",""C0030567:1"",""C0392756:2"",""C0242606:1"",""C1280500:1"",""C0014695:5"",""C0049865:1"",""C0031117:1"",""C1096775:1"",""C1280477:1"",""C0013470:2"",""C0008318:1"",""C0582263:1"",""C0309049:1"",""C0851285:1"",""C0302837:1"",""C0221912:1"",""C1825598:1"",""C1269560:1"",""C0038817:1"",""C0332185:2"",""C0036532:1"",""C1514474:1"",""C0027754:1"",""C0205251:1"",""C0002736:1"",""C0006675:1"",""C0127400:1"",""C0441472:1"",""C0442808:1"",""C0042870:2"",""C0086418:1""]"
26859211;"[""C1281018:1"",""C0872169:1"",""C0087130:1"",""C0347980:1"",""C0205160:2"",""C0205095:1"",""C0205093:2"",""C1511726:1"",""C1705242:1"",""C0011847:1"",""C0017725:1"",""C0205246:1"",""C0205123:1"",""C0442797:1"",""C1521761:1"",""C0439849:3"",""C1274040:1"",""C0936012:3"",""C0001779:1"",""C0030560:2"",""C0017747:1"",""C0743559:1"",""C0443172:1"",""C1521828:1"",""C0046056:5"",""C0016733:2"",""C0449774:3"",""C1882115:1"",""C0700364:1"",""C0439166:1"",""C0205127:1"",""C1707478:1"",""C0027361:1"",""C0032105:2"",""C0205450:1"",""C1705938:2"",""C0243144:1"",""C0543488:3"",""C1999167:1"",""C0205147:2"",""C0040223:1"",""C0449775:2"",""C0449851:2"",""C0205098:1"",""C2603343:1"",""C0205146:1"",""C1707520:2"",""C0455280:4"",""C0449468:3"",""C0442808:1"",""C1280500:1"",""C1882932:1"",""C0449261:1"",""C1550501:1"",""C0002395:1""]"
1973256;"[""C0876934:1"",""C1521970:2"",""C0019637:1"",""C1418941:2"",""C0015576:2"",""C0392760:1"",""C0011265:1"",""C0679560:2"",""C0241888:1"",""C1964257:1"",""C0868928:1"",""C0022336:1"",""C0205238:1"",""C1415327:1"",""C0006104:1"",""C0085209:1"",""C0332149:1"",""C0443225:1"",""C0205231:1"",""C0162534:1"",""C0086582:1"",""C1540677:1"",""C0012634:1"",""C0027361:2"",""C2347946:1"",""C1261322:1"",""C0017495:3"",""C0332148:1"",""C0205210:1"",""C0860630:1"",""C0220908:1"",""C0348080:1"",""C0031437:1""]"
16155344;"[""C0027361:1"",""C1708715:2"",""C0678133:2"",""C0205087:1"",""C0030705:3"",""C0205161:1"",""C1518422:1"",""C0205147:1"",""C1446659:1"",""C1274040:1"",""C0439660:1"",""C0542341:1"",""C1516240:1"",""C1418986:1"",""C0015127:1"",""C0006104:1"",""C0205422:1"",""C0205103:1"",""C0236642:1"",""C1292856:1"",""C0026046:1"",""C1512571:1"",""C0348078:1"",""C1270972:1"",""C1948023:1"",""C3463911:1"",""C0392756:2"",""C0699748:1"",""C0026882:2"",""C0494463:1"",""C0439064:1"",""C0314672:2"",""C0497327:1"",""C0008659:1"",""C0392747:1"",""C0018220:3"",""C0018353:2"",""C0041348:5"",""C0521390:1"",""C0242422:1""]"
7964823;"[""C0494463:2"",""C0439603:3"",""C0002395:2"",""C0041703:1"",""C0205087:1"",""C0002085:2"",""C0022341:2"",""C0442805:1"",""C1882417:1"",""C1833334:1"",""C0205422:3"",""C0277552:2"",""C0442818:1"",""C0750901:1"",""C0003595:3"",""C0023884:1"",""C0860630:1"",""C1550501:1"",""C0598783:1"",""C0439849:1"",""C0030705:7"",""C0205307:1"",""C0001779:2"",""C0449719:2"",""C1518422:2"",""C1274040:1"",""C0449286:1"",""C0238884:1"",""C1556094:1"",""C0011269:3"",""C3714787:1""]"
26967213;"[""C0442808:2"",""C2363430:1"",""C1709630:6"",""C0441833:3"",""C0333641:1"",""C1511741:2"",""C0205307:2"",""C1707478:1"",""C1707520:3"",""C0449774:1"",""C0449851:1"",""C3816499:1"",""C0025260:1"",""C1704675:1"",""C1550501:1"",""C0205256:3"",""C0439831:1"",""C0005516:1"",""C0040223:3"",""C1442488:1"",""C0205420:1"",""C1547282:1"",""C0205161:1"",""C0442821:1"",""C0679646:1"",""C1284077:1"",""C0205266:1"",""C0807955:3"",""C0443172:1"",""C0205169:1"",""C0002716:1"",""C1511726:1"",""C0439234:1"",""C1274040:1"",""C2348205:1"",""C0034980:1"",""C0205171:1"",""C3540512:5"",""C0729333:2"",""C1279919:1"",""C0010357:1"",""C0205127:4"",""C0205450:1"",""C0205449:1"",""C0002395:1"",""C0205251:1"",""C0205195:1"",""C0007806:1"",""C0442824:1"",""C1704258:1""]"
24028866;"[""C0439855:1"",""C0487742:1"",""C1274040:2"",""C0439509:1"",""C0205460:1"",""C0043210:1"",""C0205438:1"",""C0205379:1"",""C0205474:1"",""C1441488:2"",""C0205251:1"",""C0036612:1"",""C0449379:1"",""C0205197:1"",""C0023981:1"",""C0439828:1"",""C0019564:4"",""C0233820:1"",""C1279901:1"",""C0696231:2"",""C2948600:1"",""C0441889:2"",""C0449913:1"",""C0235946:5"",""C0152279:1"",""C1261322:1"",""C0449851:2"",""C0022277:1"",""C0010362:1"",""C0085732:1"",""C0021704:1"",""C0849355:1"",""C0919676:3"",""C0004083:1"",""C0152283:1"",""C0001613:3"",""C0439793:2"",""C0029921:1"",""C1707489:1"",""C2347026:1"",""C0205171:1"",""C1518422:1"",""C0598941:1"",""C0205250:2"",""C0439611:1"",""C0439234:1"",""C0079411:1"",""C1328866:2"",""C0178638:2"",""C3245505:1"",""C0025266:1"",""C2603343:3"",""C1516606:1"",""C0040405:1"",""C0019878:1"",""C1707478:1"",""C0002395:1"",""C1511726:2"",""C0205463:1"",""C1998882:1"",""C0815275:4"",""C0441833:1"",""C3817553:1"",""C0024779:1"",""C0439849:3"",""C0497327:1"",""C0231170:1"",""C1821461:1"",""C0333641:4""]"
15341188;"[""C0132555:1"",""C0035168:1"",""C2954564:1"",""C1527148:1"",""C0449258:1"",""C0205177:2"",""C1518425:2"",""C1517331:1"",""C0002395:1"",""C0003765:1"",""C0439662:1"",""C0205447:1"",""C0567416:2"",""C0205469:2"",""C0886296:1"",""C0006119:1"",""C1521761:1"",""C0871935:1"",""C3845261:1"",""C0205164:1"",""C0497327:1"",""C1801960:1"",""C1527169:1"",""C0031330:1"",""C1160340:1"",""C0008864:1"",""C0028128:1"",""C0019868:1"",""C0006104:2"",""C0205307:1"",""C0332453:1"",""C1280903:1"",""C0027763:1"",""C0221505:1"",""C0221198:1"",""C0456205:1""]"
24139700;"[""C0314657:1"",""C0007328:1"",""C1514983:1"",""C1412481:3"",""C1269563:1"",""C0449438:1"",""C0033684:1"",""C3843716:1"",""C0439849:2"",""C0003595:1"",""C1705242:1"",""C0332462:1"",""C0814942:2"",""C1883725:1"",""C0332185:1"",""C0007457:1"",""C3245505:1"",""C1882417:3"",""C1708715:5"",""C0442821:1"",""C0001779:1"",""C0494463:1"",""C1709269:2"",""C2986416:1"",""C0017270:1"",""C0205171:1"",""C1420071:5"",""C0206243:1"",""C0205160:1"",""C2986479:1"",""C0002085:4"",""C0205250:1"",""C0079399:1"",""C1274040:1"",""C1333261:1"",""C0080103:1"",""C0237881:1"",""C2603343:1"",""C0868928:2"",""C0017431:2"",""C0035647:2""]"
21815467;"[""C0037455:1"",""C0001554:1"",""C2699424:1"",""C0033213:1"",""C0012625:1"",""C0017467:1"",""C1556094:1"",""C3812881:1"",""C1880156:1"",""C0002395:1"",""C1518422:1"",""C1705242:1"",""C0027361:2"",""C0028275:1"",""C0748877:2"",""C0011900:1"",""C0205171:1"",""C0039796:1"",""C0497327:1"",""C1521738:1"",""C0683325:1"",""C0030705:1"",""C0494463:1""]"
8806381;"[""C0030567:1"",""C0402067:1"",""C0018017:1"",""C0011265:1"",""C0026126:1"",""C0079320:1"",""C0336779:2"",""C0205172:1"",""C0221459:1"",""C2745955:1"",""C1301808:1"",""C3812881:1"",""C1301860:1"",""C1836407:1"",""C1274040:1"",""C1517331:1"",""C0205449:1"",""C0456603:1"",""C0023621:1"",""C0524851:3"",""C0085084:2"",""C0728831:1"",""C0521127:5"",""C0335350:1"",""C0402112:1"",""C0242856:1"",""C0520511:1"",""C0683312:2"",""C0037638:1"",""C1704332:1"",""C0205450:1"",""C0870288:1"",""C0449851:1"",""C3539125:2"",""C0002395:1"",""C0221457:2"",""C0231290:1"",""C0043227:1"",""C3245505:1"",""C2603343:1"",""C0035648:2"",""C0018724:1"",""C0449913:1"",""C0028811:3"",""C0013835:1"",""C1707478:1"",""C0011066:1"",""C0332183:1"",""C0205351:1"",""C0031253:1""]"
9791531;"[""C0015295:1"",""C1514917:1"",""C0002395:1"",""C0030956:1"",""C3538722:2"",""C0439234:1"",""C0003595:1"",""C0678941:1"",""C0442805:1"",""C1364818:1"",""C0085151:1"",""C0276496:1"",""C0001779:2"",""C1515655:1"",""C0025936:1"",""C1514570:1"",""C2825879:1"",""C1701901:1"",""C0205250:1"",""C0026882:3"",""C0033268:1"",""C0086418:1"",""C1533691:1"",""C0443147:1"",""C0006104:2"",""C1279901:1"",""C0333562:1"",""C1420510:1"",""C0026809:1"",""C0015127:1"",""C0205309:1"",""C0015576:1"",""C1521828:1""]"
3403702;"[""C0497327:5"",""C1279919:4"",""C0011900:1"",""C0333052:1"",""C2987487:2"",""C0443131:1"",""C1550501:6"",""C1518422:1"",""C1517331:1"",""C0441833:2"",""C0451037:1"",""C0001811:1"",""C1999167:1"",""C0870909:1"",""C0860630:1"",""C0030705:4"",""C0442650:1"",""C0035868:9"",""C0024779:2"",""C0205091:3"",""C0237892:1"",""C0597198:1"",""C0022885:1"",""C3540678:3"",""C0026649:2"",""C1428114:2"",""C0229992:1"",""C0221099:1"",""C3844638:1"",""C0205307:4"",""C0002395:1"",""C1280500:2"",""C1279889:1"",""C1516240:1"",""C0001792:1"",""C0001779:1"",""C0205448:1"",""C0449286:1"",""C0542560:1"",""C0233735:3"",""C2963144:1"",""C0439166:2"",""C0679024:3"",""C0205090:3"",""C0347997:2"",""C0332239:2"",""C0541749:3"",""C0231458:1""]"
11395394;"[""C1704241:1"",""C0038452:1"",""C0220781:1"",""C0449432:1"",""C0007765:1"",""C1515974:2"",""C0006104:2"",""C0868928:4"",""C1707513:1"",""C1517892:1"",""C0872078:1"",""C0036658:1"",""C1167518:2"",""C0441889:1"",""C0205132:1"",""C0002395:2"",""C0033684:1"",""C0542341:1"",""C1521991:1"",""C0017337:1"",""C0549177:1"",""C0078939:1"",""C0105770:1"",""C0237753:1"",""C0205219:2"",""C2931784:5"",""C0205163:1"",""C0333562:1"",""C1707520:1"",""C0002085:2"",""C1265611:5"",""C1705543:7"",""C0205462:2"",""C0379528:1"",""C0205388:1"",""C0299212:4"",""C1418985:1"",""C0456389:1"",""C0007634:1"",""C0750901:1"",""C0309049:1"",""C0026882:8"",""C0005847:1"",""C0002812:1"",""C0277552:1"",""C1412481:1"",""C0220814:1"",""C0314603:1"",""C2003903:2"",""C0205082:1"",""C0016733:2"",""C0241888:1"",""C1518422:3"",""C0332183:1"",""C1881878:1""]"
14579087;"[""C1511726:2"",""C0205250:1"",""C0205123:3"",""C0497327:1"",""C1707391:1"",""C0449774:2"",""C0228179:1"",""C2745955:3"",""C1883413:1"",""C2603343:2"",""C1533716:1"",""C1521761:1"",""C0456205:1"",""C2700259:4"",""C0683312:1"",""C0439611:1"",""C0086022:1"",""C0002395:1"",""C0392905:1"",""C0030705:3"",""C0750480:4"",""C0449445:2"",""C0205143:1"",""C0543488:1"",""C0040399:4"",""C3817553:1"",""C0006104:2"",""C0179533:1"",""C0443131:4"",""C1704922:2"",""C0034965:1"",""C2948600:1"",""C0205452:1"",""C1521970:5"",""C0441833:3"",""C0439534:1"",""C2705716:2"",""C0178587:4"",""C0439182:5"",""C0018670:1"",""C1705242:1"",""C0011900:1"",""C0205307:1"",""C0039485:1"",""C2348974:5"",""C0030560:1"",""C1704639:2"",""C0008902:2"",""C3827682:1"",""C0025663:1"",""C0145055:1"",""C3816449:1"",""C0205393:1"",""C0178476:1"",""C0001811:1"",""C0205314:2"",""C0449468:1"",""C0087136:1"",""C0205451:2"",""C0439858:2"",""C1704970:1"",""C0037179:1"",""C0441633:1"",""C0027361:1"",""C1709694:1"",""C0004171:1"",""C3814463:1"",""C0028785:2"",""C0016733:1"",""C1292721:2"",""C1883708:1"",""C0085732:1"",""C0205102:3"",""C0001792:1"",""C0205449:1"",""C1522410:1"",""C2987623:1"",""C2986837:3"",""C0442030:1"",""C0868928:5"",""C0332272:2""]"
8117411;"[""C0030567:1"",""C0002190:1"",""C0037019:1"",""C0002395:1"",""C0030705:4"",""C0229671:3"",""C0150103:1"",""C0001779:1"",""C0442805:1"",""C1518422:1"",""C0005516:1"",""C0441833:1"",""C3827682:1"",""C0497327:2""]"
10400221;"[""C0439849:2"",""C0150103:1"",""C0494463:1"",""C1413931:1"",""C1512456:1"",""C1285573:1"",""C0497327:1"",""C3669270:2"",""C1705242:1"",""C0332307:1"",""C0332149:1"",""C0441833:1"",""C1550501:2"",""C0022709:1"",""C2986479:1"",""C0229992:1"",""C1708715:2"",""C0011269:1"",""C0017431:1"",""C0750901:1"",""C0001779:1"",""C0205172:1"",""C0002395:1"",""C1521761:1"",""C0221099:1"",""C0003595:2"",""C0220898:1"",""C0033204:2"",""C0338657:1"",""C0002085:2"",""C1882348:1"",""C0429865:1""]"
6094067;"[""C0392079:1"",""C1281065:1"",""C0030567:1"",""C0497327:1"",""C0205393:1"",""C1518422:1"",""C0205555:1"",""C1522492:1"",""C0205449:1"",""C0751783:6"",""C0752347:1"",""C0039082:1"",""C2348205:1"",""C0439064:1"",""C0023866:1"",""C0443172:1"",""C0205454:1"",""C0868928:2"",""C1551338:1"",""C0205280:1"",""C0030351:1"",""C0449775:1"",""C0242422:1"",""C0542560:1"",""C1457887:1"",""C0085200:2"",""C0006121:2"",""C1521733:1"",""C0441837:2"",""C0441833:1"",""C3714787:1"",""C0007776:1"",""C0004781:1"",""C0205210:1"",""C0441835:1"",""C1521970:1"",""C0743039:1"",""C0700364:1"",""C0011265:1"",""C0876934:1"",""C0012634:3"",""C1279919:1"",""C0205171:1"",""C0332307:1"",""C0205219:3"",""C0205391:1""]"
27600142;"[""C0021149:1"",""C0206116:2"",""C0035647:1"",""C0001779:1"",""C0039796:1"",""C0205191:1"",""C0012155:1"",""C0678226:1"",""C2003888:1"",""C0205254:1"",""C0002395:1"",""C0681759:1"",""C1523987:1"",""C0007634:1"",""C2587213:1"",""C0023980:1"",""C0006104:1"",""C1517892:1"",""C1704787:1"",""C0011860:1"",""C0442805:1"",""C0199171:1"",""C0205469:1"",""C0439849:1"",""C0205485:1"",""C0439662:1"",""C0035648:3"",""C1326169:1"",""C0027842:2"",""C0014499:1""]"
22531416;"[""C0019409:1"",""C1518422:1"",""C0205171:1"",""C0678951:1"",""C0276496:1"",""C0030705:1"",""C1853719:1"",""C1418986:5"",""C1418941:1"",""C2603343:1"",""C0443264:1"",""C1136169:2"",""C0332183:1"",""C0243161:1"",""C0016733:1"",""C1280500:1"",""C3247466:1"",""C0002622:1"",""C0040822:1"",""C0442856:1"",""C3274777:1"",""C0332232:1"",""C0871735:1"",""C0547044:1"",""C0015576:1"",""C0003595:1"",""C1279919:1"",""C0205454:1"",""C0017337:1"",""C0031437:1"",""C0015127:1"",""C1543694:1"",""C0026882:3"",""C1833334:1"",""C0314603:1""]"
6966676;"[""C0007584:1"",""C0229671:3"",""C0205307:4"",""C0024265:1"",""C1701901:1"",""C2348205:1"",""C0750901:1"",""C0441833:2"",""C0001675:1"",""C0746619:1"",""C1414672:1"",""C1441488:1"",""C0392756:2"",""C0332149:1"",""C1707520:1"",""C0442805:1"",""C0231290:1"",""C3539736:1"",""C0332239:1"",""C1550501:1"",""C0001779:1"",""C0449913:1"",""C0333463:1"",""C0439099:1"",""C1637833:1"",""C0036825:1"",""C0030705:2"",""C0086418:1"",""C0039194:1"",""C0020960:3"",""C1511726:2"",""C0456603:1"",""C1517320:1"",""C0205470:1"",""C0324889:1"",""C2945599:1"",""C0003241:1"",""C1274040:1""]"
19996880;"[""C0682132:1"",""C1457887:2"",""C0042295:1"",""C1707520:2"",""C0034975:1"",""C0441833:2"",""C1522410:2"",""C1274040:1"",""C0030705:5"",""C0231303:1"",""C0085632:1"",""C0085537:2"",""C0004941:2"",""C2348205:1"",""C0003469:1"",""C0205250:1"",""C0021941:1"",""C0002395:1"",""C3533236:1"",""C2986890:1"",""C0205319:1"",""C2699787:1"",""C1705242:2"",""C1279919:2"",""C0004927:1"",""C0325628:2"",""C1881878:1"",""C0282111:1"",""C1706907:1"",""C1299392:1"",""C1705938:1"",""C0205199:1"",""C0205099:3"",""C1412208:5"",""C0497327:1"",""C0011581:1"",""C1516048:1"",""C0025663:1"",""C0439064:1"",""C2960235:1"",""C2348867:1"",""C1306673:2"",""C0451306:1"",""C1512456:1"",""C0449820:2"",""C2964552:1"",""C0392335:1"",""C0441889:1"",""C1511726:1"",""C2603343:1"",""C1707478:1"",""C0443286:1"",""C0439793:2""]"
27206484;"[""C0276496:1"",""C3540468:1"",""C0022326:1"",""C0750502:1"",""C0033204:1"",""C0750901:1"",""C0443172:1"",""C0497327:1"",""C0033684:2"",""C0205329:1"",""C0043210:2"",""C0026882:2"",""C1418986:1"",""C3538722:1"",""C0205225:1"",""C0025260:1"",""C0205250:1"",""C0439508:1"",""C0205447:1"",""C0678594:1"",""C0678640:1"",""C1707478:1"",""C0205449:1"",""C0205419:1"",""C0870071:1"",""C0580836:1"",""C0011011:1"",""C0449820:1"",""C0205448:1"",""C0439509:1"",""C0019665:1"",""C1418985:6"",""C0007320:1"",""C0681842:2"",""C0017337:2"",""C0001779:1"",""C0439234:1"",""C0445247:1"",""C2985438:2"",""C0344333:1""]"
15810902;"[""C0597357:1"",""C1821244:1"",""C0037083:2"",""C0441729:1"",""C0597304:1"",""C0542341:2"",""C0243102:1"",""C0379528:4"",""C0205314:2"",""C1880022:1"",""C0034800:1"",""C1158770:1"",""C0276496:1"",""C1853126:1"",""C0035168:1"",""C0314603:1"",""C0439064:1"",""C0205460:1"",""C1554184:1"",""C0439831:1"",""C0681797:1"",""C0205148:1"",""C1521991:1"",""C0611285:1"",""C0002395:2"",""C0699748:2"",""C0027746:1"",""C1880371:1"",""C1279901:1"",""C2603343:1"",""C0725066:1""]"
